route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"0-7-y12-1","2","16474.1909.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16491.1909.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16482.1912.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16502.1912.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16478.1917.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16470.1917.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16509.1917.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16529.1917.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16500.1917.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16520.1917.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16511.1918.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16451.1920.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16459.1920.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16541.1924.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16493.1924.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16463.1911.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16472.1911.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16456.1911.0-7-y12-1.169.I","0-7-y12-1.169.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16476.1934.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16461.1934.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16531.1936.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16458.1940.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16489.1940.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16480.1940.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16539.1941.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16522.1944.0-7-y12-1.170.I","0-7-y12-1.170.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16496.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16516.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16536.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16487.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16507.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16527.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16546.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16498.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16518.1952.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16505.1955.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16514.1955.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16534.1955.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16525.1955.0-7-y12-1.172.O","0-7-y12-1.172.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16544.1957.0-7-y12-1.173.O","0-7-y12-1.173.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16485.1959.0-7-y12-1.173.O","0-7-y12-1.173.O","Mountjoy Square - Loughlinstown Wood","0"
"0-7-y12-1","2","16524.1968.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16543.1968.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16515.1968.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16535.1968.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16533.1964.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16484.1964.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16506.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16526.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16497.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16517.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16537.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16488.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16508.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16528.1963.0-7-y12-1.174.I","0-7-y12-1.174.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16486.1971.0-7-y12-1.175.I","0-7-y12-1.175.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16545.1971.0-7-y12-1.175.I","0-7-y12-1.175.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16513.1972.0-7-y12-1.175.I","0-7-y12-1.175.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16504.1975.0-7-y12-1.175.I","0-7-y12-1.175.I","Loughlinstown Wood - Mountjoy Square","1"
"0-7-y12-1","2","16495.1975.0-7-y12-1.175.I","0-7-y12-1.175.I","Loughlinstown Wood - Mountjoy Square","1"
"0-15-y12-1","2","15756.2115.0-15-y12-1.196.O","0-15-y12-1.196.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15789.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15796.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15772.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15738.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15748.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15758.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15764.2122.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15806.2124.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15778.2124.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15813.2124.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15795.2124.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15744.2124.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15754.2124.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15786.2125.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15800.2126.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15752.2126.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15784.2126.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15762.2126.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15798.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15774.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15740.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15750.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15782.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15760.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15766.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15788.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15791.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15802.2130.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15811.2131.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15793.2131.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15804.2131.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15776.2131.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15742.2131.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15768.2137.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15770.2143.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15815.2143.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15808.2143.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15780.2143.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15746.2143.0-15-y12-1.197.O","0-15-y12-1.197.O","Park and Ride - Hunter's Avenue","0"
"0-15-y12-1","2","15763.2151.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15787.2151.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15790.2151.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15773.2151.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15739.2151.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15785.2153.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15769.2153.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15737.2154.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15747.2154.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15757.2154.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15812.2155.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15794.2155.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15777.2155.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15765.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15810.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15792.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15775.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15797.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15749.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15781.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15759.2160.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15803.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15799.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15741.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15751.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15783.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15761.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15767.2161.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15805.2167.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15801.2167.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15743.2167.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15753.2167.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15814.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15807.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15779.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15745.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15755.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15771.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15816.2173.0-15-y12-1.198.I","0-15-y12-1.198.I","Hunter's Avenue - Park and Ride","1"
"0-15-y12-1","2","15809.2177.0-15-y12-1.199.I","0-15-y12-1.199.I","Hunter's Avenue - Park and Ride","1"
"0-31A-y12-1","2","16581.2701.0-31A-y12-1.241.O","0-31A-y12-1.241.O","National Lottery - Sutton Castle","0"
"0-31A-y12-1","2","16571.2691.0-31A-y12-1.241.O","0-31A-y12-1.241.O","National Lottery - Sutton Castle","0"
"0-31A-y12-1","2","16579.2693.0-31A-y12-1.241.O","0-31A-y12-1.241.O","National Lottery - Sutton Castle","0"
"0-31A-y12-1","2","16552.2695.0-31A-y12-1.241.O","0-31A-y12-1.241.O","National Lottery - Sutton Castle","0"
"0-31A-y12-1","2","16577.2696.0-31A-y12-1.241.O","0-31A-y12-1.241.O","National Lottery - Sutton Castle","0"
"0-31A-y12-1","2","16572.2707.0-31A-y12-1.242.I","0-31A-y12-1.242.I","Sutton Castle - Abbey Theatre","1"
"0-31A-y12-1","2","16547.2709.0-31A-y12-1.242.I","0-31A-y12-1.242.I","Sutton Castle - Abbey Theatre","1"
"0-31A-y12-1","2","16578.2710.0-31A-y12-1.242.I","0-31A-y12-1.242.I","Sutton Castle - Abbey Theatre","1"
"0-31A-y12-1","2","16600.2713.0-31A-y12-1.242.I","0-31A-y12-1.242.I","Sutton Castle - Abbey Theatre","1"
"0-31A-y12-1","2","16580.2719.0-31A-y12-1.242.I","0-31A-y12-1.242.I","Sutton Castle - Abbey Theatre","1"
"0-40-y12-1","2","15985.3097.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15984.3097.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15992.3097.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15929.3097.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15931.3097.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15949.3099.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15964.3099.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15979.3099.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16004.3099.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15990.3100.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15993.3100.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15933.3100.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16010.3101.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16023.3101.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16002.3101.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15937.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15997.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15995.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15940.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16000.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16008.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15967.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15935.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15942.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15960.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15975.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15987.3105.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15989.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16018.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16016.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15953.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15969.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15947.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15944.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15962.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15977.3106.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15927.3108.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15982.3108.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16026.3113.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16020.3113.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16027.3113.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15955.3113.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15971.3113.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16012.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16031.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16029.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15957.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15973.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15951.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15966.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15981.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16006.3119.0-40-y12-1.280.O","0-40-y12-1.280.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","16014.3124.0-40-y12-1.281.O","0-40-y12-1.281.O","Seamus Ennis Rd - Liffey Valley Shop Cen","0"
"0-40-y12-1","2","15996.3133.0-40-y12-1.284.I","0-40-y12-1.284.I","Liffey Valley Shop Cen - Seamus Ennis Rd","1"
"0-40-y12-1","2","15994.3133.0-40-y12-1.284.I","0-40-y12-1.284.I","Liffey Valley Shop Cen - Seamus Ennis Rd","1"
"0-40-y12-1","2","15939.3133.0-40-y12-1.284.I","0-40-y12-1.284.I","Liffey Valley Shop Cen - Seamus Ennis Rd","1"
"0-40-y12-1","2","15934.3133.0-40-y12-1.284.I","0-40-y12-1.284.I","Liffey Valley Shop Cen - Seamus Ennis Rd","1"
