,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
147,59,17,Monday,False,0.0,13.5,2013-01-14,068A0001,1847,12881289
148,19,18,Monday,False,0.0,10.5,2013-01-14,068A0001,1848,12881289
149,20,9,Tuesday,False,0.0,8.5,2013-01-15,068A0001,1676,12881289
150,41,10,Tuesday,False,0.0,7.5,2013-01-15,068A0001,1678,12881289
151,21,15,Tuesday,False,0.0,3.0,2013-01-15,068A0001,1679,12881289
152,39,16,Tuesday,False,0.0,2.5,2013-01-15,068A0001,1680,12881289
153,39,17,Tuesday,False,0.0,2.0,2013-01-15,068A0001,1847,12881289
154,39,18,Tuesday,False,0.0,2.0,2013-01-15,068A0001,1848,12881289
155,8,8,Wednesday,False,0.0,5.5,2013-01-16,068A0001,1676,12881289
156,20,9,Wednesday,False,0.0,7.0,2013-01-16,068A0001,1678,12881289
157,62,16,Wednesday,False,0.26666666666666666,5.5,2013-01-16,068A0001,1680,12881289
158,61,17,Wednesday,False,0.16666666666666666,5.0,2013-01-16,068A0001,1847,12881289
159,60,18,Wednesday,False,0.3666666666666667,5.0,2013-01-16,068A0001,1848,12881289
160,44,10,Thursday,False,0.0,4.0,2013-01-17,068A0001,1678,12881289
161,41,15,Thursday,False,0.0,11.0,2013-01-17,068A0001,1679,12881289
162,60,16,Thursday,False,0.0,13.5,2013-01-17,068A0001,1680,12881289
163,39,17,Thursday,False,0.0,13.0,2013-01-17,068A0001,1847,12881289
164,41,18,Thursday,False,0.0,14.0,2013-01-17,068A0001,1848,12881289
165,39,18,Friday,False,0.7333333333333334,18.0,2013-01-18,068A0001,1848,12881289
166,63,9,Monday,False,1.5333333333333334,4.5,2013-01-21,068A0001,1676,12881289
167,48,10,Monday,False,0.5333333333333333,3.0,2013-01-21,068A0001,1678,12881289
168,84,15,Monday,False,0.03333333333333333,4.5,2013-01-21,068A0001,1679,12881289
169,53,16,Monday,False,0.0,3.5,2013-01-21,068A0001,1680,12881289
170,41,17,Monday,False,0.1,3.0,2013-01-21,068A0001,1847,12881289
171,57,18,Monday,False,0.0,3.5,2013-01-21,068A0001,1848,12881289
172,41,9,Tuesday,False,0.0,3.0,2013-01-22,068A0001,1676,12881289
173,36,10,Tuesday,False,0.0,3.0,2013-01-22,068A0001,1678,12881289
174,37,15,Tuesday,False,0.0,2.5,2013-01-22,068A0001,1679,12881289
175,59,16,Tuesday,False,0.0,3.0,2013-01-22,068A0001,1680,12881289
176,59,17,Tuesday,False,0.0,2.5,2013-01-22,068A0001,1847,12881289
177,21,18,Tuesday,False,0.0,2.5,2013-01-22,068A0001,1848,12881289
178,40,8,Wednesday,False,0.0,4.0,2013-01-23,068A0001,1676,12881289
179,16,10,Wednesday,False,0.0,7.5,2013-01-23,068A0001,1678,12881289
180,60,17,Wednesday,False,0.0,6.0,2013-01-23,068A0001,1847,12881289
181,82,18,Wednesday,False,0.0,4.0,2013-01-23,068A0001,1848,12881289
182,40,9,Thursday,False,0.0,2.0,2013-01-24,068A0001,1676,12881289
183,39,10,Thursday,False,0.0,4.5,2013-01-24,068A0001,1678,12881289
184,41,17,Thursday,False,0.0,4.0,2013-01-24,068A0001,1847,12881289
185,123,18,Thursday,False,0.0,7.0,2013-01-24,068A0001,1848,12881289
186,19,10,Friday,False,0.0,18.0,2013-01-25,068A0001,1678,12881289
187,41,15,Friday,False,1.0333333333333334,22.0,2013-01-25,068A0001,1679,12881289
188,81,16,Friday,False,0.23333333333333334,16.5,2013-01-25,068A0001,1680,12881289
189,41,17,Friday,False,2.966666666666667,15.0,2013-01-25,068A0001,1847,12881289
190,120,18,Friday,False,2.766666666666667,14.0,2013-01-25,068A0001,1848,12881289
191,39,9,Monday,False,0.06666666666666668,16.5,2013-01-28,068A0001,1676,12881289
192,20,10,Monday,False,0.7333333333333334,19.0,2013-01-28,068A0001,1678,12881289
193,22,15,Monday,False,0.0,24.0,2013-01-28,068A0001,1679,12881289
194,39,16,Monday,False,0.2333333333333333,27.0,2013-01-28,068A0001,1680,12881289
195,59,17,Monday,False,0.0,25.5,2013-01-28,068A0001,1847,12881289
196,39,18,Monday,False,0.03333333333333333,26.5,2013-01-28,068A0001,1848,12881289
197,43,9,Tuesday,False,0.0,16.0,2013-01-29,068A0001,1676,12881289
198,37,10,Tuesday,False,0.10000000000000002,16.0,2013-01-29,068A0001,1678,12881289
199,41,15,Tuesday,False,0.0,27.0,2013-01-29,068A0001,1679,12881289
200,86,16,Tuesday,False,2.3000000000000003,28.0,2013-01-29,068A0001,1680,12881289
201,139,17,Tuesday,False,0.5666666666666668,21.5,2013-01-29,068A0001,1847,12881289
202,61,18,Tuesday,False,0.0,21.5,2013-01-29,068A0001,1848,12881289
203,20,10,Wednesday,False,0.16666666666666666,23.5,2013-01-30,068A0001,1678,12881289
204,63,18,Wednesday,False,0.0,15.0,2013-01-30,068A0001,1848,12881289
205,26,8,Thursday,False,0.7000000000000001,22.0,2013-01-31,068A0001,1676,12881289
206,32,10,Thursday,False,0.0,21.5,2013-01-31,068A0001,1678,12881289
207,64,8,Tuesday,False,0.0,15.0,2012-11-06,90001,4337,12881289
208,41,8,Tuesday,False,0.0,15.0,2012-11-06,90001,4341,12881289
209,41,11,Tuesday,False,0.0,17.5,2012-11-06,90001,4343,12881289
210,21,9,Tuesday,False,0.0,15.5,2012-11-06,90001,4346,12881289
211,41,9,Tuesday,False,0.0,15.5,2012-11-06,90001,4349,12881289
212,62,10,Tuesday,False,0.0,16.5,2012-11-06,90001,4353,12881289
213,41,13,Tuesday,False,0.0,17.0,2012-11-06,90001,4355,12881289
214,41,9,Tuesday,False,0.0,15.5,2012-11-06,90001,4360,12881289
215,37,9,Tuesday,False,0.0,15.5,2012-11-06,90001,4362,12881289
216,19,8,Tuesday,False,0.0,15.0,2012-11-06,90001,4364,12881289
217,59,14,Tuesday,False,0.0,17.0,2012-11-06,90001,4368,12881289
218,62,17,Tuesday,False,0.0,14.0,2012-11-06,90001,4370,12881289
219,39,20,Tuesday,False,0.0,15.0,2012-11-06,90001,4372,12881289
220,20,23,Tuesday,False,0.0,15.5,2012-11-06,90001,4374,12881289
221,59,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,90001,4375,12881289
222,43,11,Tuesday,False,0.0,17.5,2012-11-06,90001,4377,12881289
