SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
38023805,0.237755783429,12.224404151,10.7654532348,801,3
18382338,0.130592725793,35.1920912756,19.7773031704,2575,7
61856186,-0.00779129499108,56.2467022085,58.9285714286,317,3
21684536,0.349044735685,25.4844277875,24.1799150353,793,1
31823183,0.531158139206,58.7978861777,31.9428870449,648,1
71227121,-0.0846373388449,29.5285160376,17.0693951522,1673,1
41454146,0.408129980297,37.2047879829,39.5465728674,212,1
72394401,-0.0128204487988,30.3376072719,14.5609398493,10044,16
35283529,0.407267545562,16.5659836653,14.2857142857,187,1
41384139,0.355463192595,21.0453415583,17.0222854433,273,1
61282544,0.0606386456051,24.1370190434,13.6283891547,809,2
03400407,0.0115954344474,40.0851781919,36.4690721649,4605,3
10141015,-0.00203551604486,31.9187815372,27.1598909277,14658,9
71883082,0.427340557609,32.631375638,27.0428015564,681,3
45161369,0.13244449568,35.089999473,27.5061291749,3718,1
51560924,0.130307917599,21.8864224671,19.6415474881,317,1
18087389,0.219611646382,20.806151384,14.8165577267,3943,1
46714672,0.0755553688239,24.9112963664,24.5784602604,3151,10
03130334,0.0430896769707,29.8199960109,27.4611315175,4357,3
37303732,0.273108727952,28.7615260904,23.5865144956,305,1
44352605,-1.14674458893,60.9867755562,61.2294661191,1640,3
15941595,0.00484335379694,34.9687229625,47.1596335011,2697,2
12851016,-0.00302498137159,27.3718106668,25.0687994496,4726,8
46941249,-0.831850645379,46.5265244076,43.6268277177,2184,3
28382839,0.0211640537653,39.5245588568,34.1392857143,1085,4
21722159,0.139415446681,28.2181723546,30.2496532594,3211,11
11201299,0.250420576361,41.1535034248,48.3117808097,1303,5
09480949,-0.0563129159446,36.7346374857,47.8969798036,2645,5
61546155,0.149171586216,35.880995366,44.4580518744,2519,3
44352632,0.181358807579,29.1908654014,29.3056790093,3666,2
11631337,0.173848194295,34.8663535496,32.5741461166,1451,2
48261912,0.103332897883,34.1158110518,40.674491374,450,1
00790080,0.112098442076,41.8626475732,45.6348776031,8336,11
37853786,-0.35815706749,36.300639844,25.80186199,1784,6
07240725,0.10426275052,23.8712693471,25.1814909255,2549,1
11551157,0.170113525665,28.9855290651,24.5232561176,7629,8
34973498,0.500640460884,30.8429964553,32.2960470984,167,1
08690870,0.612477320803,44.403043522,47.2380952381,785,4
07860793,-0.743760922091,32.9424055363,21.9323260938,11941,12
16691670,-0.0534487472432,42.0025367399,41.3388710082,2341,1
21012102,-0.0695493774564,20.6673492814,23.3667393967,11114,8
72477243,0.056599843322,21.9818464772,23.6377145405,4464,8
42244225,0.108327661794,22.6801540845,22.0447395529,2084,6
47734393,0.00175034705453,22.5027200756,19.7665478416,2518,6
05550557,0.348652522895,57.8423653461,27.4149097423,489,4
70997100,0.062374387468,23.7933333066,19.1330162032,2714,4
09500928,-0.0646540298241,41.5287456347,38.9388979815,2246,5
07634952,0.33505690141,59.3202223217,21.7133142801,201,7
08512791,0.415292185424,34.5299155471,30.8951539561,2020,2
35183519,0.251598510289,21.3833157473,18.8978494624,173,1
41704132,-0.00614001129493,44.2205716887,41.593537415,3281,7
13881389,0.00956748819176,33.5543064884,39.2312413338,2018,1
07540755,-0.491953855259,64.2806254979,66.0415598938,5740,12
49867107,0.0573472525694,29.5473997624,15.1709150415,1910,3
60867419,0.396544436694,29.7508660818,25.2903005464,201,1
11881189,0.0682049726976,37.2948842626,30.971659919,2421,2
44212113,0.273185944037,30.9306003867,28.9360958126,443,7
30823084,0.790865255823,29.3501171311,35.9755187341,60,1
51447027,-0.116316530381,75.4829618725,109.132984737,2593,2
