SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
44212113,-0.0627625432008,28.475716969,9.38042066955,443,7
30823084,-0.143311946958,53.8640847604,42.7326539389,60,1
51447027,-0.140136882901,46.6641051862,24.5964946481,2593,2
16601661,0.0380506932636,39.8345983026,37.3095170533,14912,10
28612829,0.015797081988,21.3249238769,16.5846246776,42,2
34853486,0.00719979796607,23.4380650391,17.6942925555,1848,5
20256086,0.0703553039745,23.7748834393,20.1989698592,200,1
21882189,0.0455538627931,30.5946690509,16.6223843304,8745,7
23115025,0.0303863196416,28.0568486214,26.4752586156,2082,1
20372040,-0.00974587988622,46.4823236527,13.9810700343,1289,4
02430253,-0.0324484947381,16.4895931639,17.3525425731,584,1
45234524,-0.000364217661625,28.4263329606,21.3265071912,2861,1
05760577,0.0242362409687,34.2916669103,43.8967139383,2109,3
03330401,-0.0164097304888,25.0628174182,11.2139650705,227,3
25404882,-0.0695629113214,43.9651612785,47.4737245095,753,1
51615162,-0.0226976471153,26.311659792,5.53998810233,280,1
22014401,0.0280862152519,35.2244606649,30.3414358667,1375,18
22142215,-0.00204769087549,23.7478989479,22.0399052831,9678,15
16971698,0.00554238796418,32.400880194,42.7432685787,8110,13
20720867,-0.0789554013306,23.1778170373,7.07676327517,161,1
60832733,-0.0210826565277,26.5939674691,8.35928132149,326,1
07850791,-0.0449429164737,22.0601925473,20.1327987014,75,1
30613062,-0.000181826244566,25.5038128199,6.72340675933,1155,2
61175079,-0.000208640585387,33.894045444,31.6018532633,2659,3
43014302,-0.0596943653193,23.9058325707,7.4369400452,621,5
14951496,0.00598705689497,27.8226227702,21.0188086456,1590,1
25842585,-0.11892000348,15.2087052672,4.10054626515,708,3
22082210,-0.0255387537691,27.001625464,10.9147319485,2002,2
04010404,0.0102596734942,26.7363778233,20.5583782629,1945,2
06430644,-0.324864430687,32.8081798391,24.4557486408,1190,2
16701671,0.00347332300888,27.4469692193,30.2426889358,2214,1
42647296,-0.0995353883265,25.1308564054,6.52721641411,703,2
30633064,-0.179275656321,29.6448880204,12.2601286826,1163,7
11011102,-0.0338814970743,28.0995813387,10.0104147686,1657,2
39863987,-0.0250900798155,25.2245566297,23.1863619403,1606,2
00030192,0.0303747236022,29.2799381442,24.7827828492,2204,2
06250626,-0.026109444847,22.834626482,27.3624906853,981,1
71693743,-0.0484784737276,14.4438889075,14.3563066791,1050,4
33343352,-0.0686492800654,45.202641773,46.3606208792,1407,2
26652666,0.020385156108,25.5422760302,7.61219691549,2965,2
10431044,-0.0859275558212,34.3664352605,38.2329921994,1343,1
14790313,0.0350646340818,23.1087703326,16.5911484698,16741,12
21717160,-0.0477425456829,35.5554844277,11.4766559605,3097,3
13661367,0.270183896502,39.8510092723,28.4640109622,3498,9
51205121,-0.0131002493669,11.0628699613,3.79718300204,922,2
15861600,0.0191244736289,31.0670338119,42.0008696805,287,2
10152812,0.019719276856,34.8312925728,30.5997486644,1655,4
19141805,-0.00763554109968,31.0296010797,15.9052056626,6434,4
29652983,-0.0808599589602,31.4685832543,30.4205045842,831,5
15971599,0.0328776550903,34.5922646276,36.3178194846,4301,4
21342135,-0.305974090569,29.2502893808,12.6178092043,1458,2
00810817,0.0619222452725,28.5012434364,23.9150087723,4495,2
39297108,-0.0247088215908,36.0593506769,26.0037966683,1818,2
31810447,-0.0630798339262,46.0199219052,35.9730022594,408,4
12941295,0.0638210279775,38.1545424337,34.7002746613,5320,5
33293330,-0.035331931583,12.6341746725,4.91320675704,1152,2
19824406,-0.176727827948,24.8379030824,8.52853487795,4551,16
20432044,-0.119682544985,25.6791614098,8.65786389441,5789,11
02550234,0.030516812885,37.0738510377,29.420876924,2544,1
16681669,-0.300297273446,31.4812634213,14.9008986298,2049,1
70707445,-0.0307790200111,27.1434787538,7.91426124233,2315,2
03190281,0.00437650495367,23.5520792689,21.4642795936,6424,11
32963297,-0.13622083908,16.0404919662,2.63883062815,17,1
42704271,-0.214092742288,24.3208795833,9.22897765248,666,2
20074571,0.011831094686,15.0285923214,11.6903034129,251,3
70187030,0.0195988034619,20.8636955875,24.058804773,5073,3
44641869,0.0866489602153,32.0885741287,29.2568506065,5694,5
02610271,-0.0362410059675,28.6583894447,20.2013167078,1886,2
09420943,-0.0711501246409,20.1745993158,12.8514427213,1629,3
09830984,0.127655562961,25.1179073814,31.4457773432,3645,7
12751276,-0.101488199121,27.8514180061,9.88389242035,6229,8
46830107,-0.00376590455832,19.3655344877,12.0678372234,2977,8
15561557,-0.146845647437,25.291729715,7.88000255914,2515,4
41364137,-0.0175682318741,28.5834143466,24.7285880911,247,1
62521502,0.00383656029259,32.1390099526,25.9680521538,198,1
17381739,-0.0851308005204,34.2927825778,37.9697085818,3370,1
31123924,-0.0386571676512,17.799221345,21.0711440836,1825,2
04592079,-0.0807644200657,15.7318567946,20.024242272,155,1
13391340,-0.0219811337328,33.8689622218,24.5313153359,4553,4
40984015,-0.115880464068,20.8802361908,7.76130707759,475,3
21336244,0.0439674513313,24.3424609911,27.7126339468,3062,6
