SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
05460910,0.228218854209,32.6001803502,24.1913856652,874,1
47503006,0.188717431083,24.3233385817,19.7656315631,1017,1
13351336,0.0643401188713,35.1251197469,26.2745719727,4551,6
00710072,0.0941246880009,27.1554400704,19.5452610427,2537,2
05260527,0.218662949813,22.7149314443,17.2533204859,5379,9
00270028,0.081761414303,30.5929990671,24.562703576,8606,11
37933794,0.0487291849969,31.2078130975,23.9421161832,1214,6
71937049,0.0308465638262,24.8790695718,23.4148050449,512,7
08090810,0.116744422832,32.999871829,31.9474324965,4766,2
25324877,0.18435620567,22.5193295771,18.0616838603,2764,2
05720573,0.126112140194,33.4448872556,39.9489443016,1747,3
38373840,0.215541644752,21.114206574,15.1052918384,78,3
30503051,0.271227668656,24.6774045597,23.3256325482,1232,6
03191443,0.423388655229,22.3910517177,18.1680850753,3106,4
45211935,0.341692742591,22.3056582564,17.5848683526,7225,9
71343867,0.130619747071,27.1618996656,27.3007706279,221,2
00890027,0.284900761864,27.9312752645,23.7281960817,2982,8
23802382,0.089736274511,36.4503921958,30.747351826,6199,7
45014935,0.0827237561607,27.1432668146,25.2713164372,2179,2
04300431,0.2766326101,36.7624702772,32.3265614072,968,2
08763011,0.122571640774,22.4781856222,17.7525075631,1333,4
22572258,0.247170566583,25.8934101488,23.2725352102,595,1
31623163,0.190525637227,35.5137671234,33.4520556348,3650,6
62456013,0.0359798211154,29.9022541737,18.5743472878,100,1
18781879,0.111340439257,24.0627716283,19.9165679033,6024,5
43154316,0.481935839053,24.2053787021,17.7275043623,121,2
24162417,0.254274354136,24.8629003582,19.4492829817,3021,1
15471548,0.0466498779478,32.1325850271,25.6004480503,1306,2
18701871,0.272535153776,35.8793788909,33.7869837462,6056,5
37283729,0.145855201068,24.4494321698,14.7481040334,155,1
36083609,0.158339561254,21.2525539062,16.9347146621,1764,4
41475167,0.073095711771,24.7432483836,16.9786465762,838,2
46734409,1.0,8.78489200576e-13,6.79649573336e-13,7,3
