SSID,R-squared,MAPE,MdAPE,Row_Count,Outiler%_Cut,JPID_Count
04140416,0.888137996991,10.8405230016,7.2230267793,109,0.0,7
39013902,0.227104308943,6.46193672031,4.95563438552,789,20.7035175879397,4
14321433,0.0881410369672,20.3725985137,18.8221041222,2838,0.8385744234800838,2
35863587,0.180811136302,21.663397028,17.8106847438,1487,11.750741839762611,3
26382640,0.361153878758,19.6349080561,15.7222072538,1684,3.495702005730659,1
31513153,0.264905197572,34.0023387959,24.8341490427,900,0.9900990099009901,4
17021703,0.152692113988,39.3696348834,34.9868331678,11382,0.3414762280010507,13
72807281,0.518027881539,1.35279653266,1.11933490884,153,37.295081967213115,1
39623963,0.268126281584,17.4938744983,13.5276308198,1568,3.0902348578491967,1
07690770,0.0546756445985,29.0613025446,27.0154729996,10184,6.224677716390423,28
13691370,0.179498108259,30.6262974725,25.3915885621,4226,8.110458795390302,6
02520255,0.26829411347,32.4259884028,26.8573711674,2456,1.0873942811115587,1
47914792,0.381120861495,26.0009011143,23.7399479888,497,0.6,1
34473454,0.7663182444,1.49371896875,0.467844680733,36,0.0,1
34463447,0.382679093478,22.5305309008,15.3928674749,671,1.3235294117647058,2
04484457,0.431760689278,26.1446963601,20.2067481454,725,1.4945652173913044,1
23902391,0.195627497375,29.8340907214,25.5469662151,3983,1.264253842340109,2
63616367,0.240124431929,22.6000646696,17.4964227313,1840,8.73015873015873,2
38283829,0.175149034534,28.939992259,26.7967302843,1718,1.3777267508610793,6
09811518,0.637751887154,13.902785779,10.5127616211,255,4.135338345864661,2
73887017,0.227833442934,13.9419673571,10.5349548989,4645,2.7835914608622856,3
43900530,0.449786379675,20.4687034392,16.4310517989,568,3.2367972742759794,1
07940334,0.872399736877,4.97046929423,3.03454472485,37,0.0,1
05920593,0.159475646589,33.0214624845,28.0479227065,3244,0.36855036855036855,6
23202321,0.204630245848,22.1464465442,18.224849715,1969,2.813425468904245,1
25772578,0.63182901746,3.44364546106,2.54426397385,169,24.2152466367713,3
33613362,0.359897403565,5.73076987728,4.56632013075,479,11.948529411764707,4
71874001,0.948754291782,2.24384794328,0.301117641542,23,25.806451612903224,1
30713072,0.218124594618,29.1874035663,23.2389511092,3087,1.3107416879795397,4
74427446,0.177847343625,18.3920815002,16.3125455045,2278,8.587479935794542,2
25073713,0.706188312514,1.95731308137,0.981028129143,79,39.23076923076923,1
24502451,0.209476052391,16.4007941458,10.8799232196,1304,0.3819709702062643,4
04700471,0.07851616342,32.8906007226,27.8203619728,4219,0.5421970768505422,8
48333249,0.999995765625,0.0803108508172,0.0660764565766,13,13.333333333333334,1
49520768,0.999908637881,0.400801086441,0.308486325964,17,54.054054054054056,7
37233725,0.838083769695,6.82647289866,5.20749342534,97,17.796610169491526,2
25922357,0.205638345852,16.4822477274,15.0541234536,3434,3.8633818589025757,5
11251127,0.371289054999,22.7868686389,17.6890231735,7416,1.3173652694610778,6
17411747,0.901560633293,2.68029840488,1.99126877683,56,1.7543859649122806,1
44581658,0.186740977082,25.1604970923,19.0708589068,2420,0.411522633744856,1
71047105,0.263733425014,21.2101064315,18.0495704728,1993,0.6480558325024925,3
24982499,0.333748394785,34.9727333574,30.6035188433,6614,0.39156626506024095,7
46444645,0.156337082398,27.4849524932,21.4239238861,3155,0.8485229415461973,2
45454552,0.27186077463,14.7945872855,10.3476111041,1510,20.776495278069255,6
00430044,0.311400370677,35.5976139842,31.6169702071,1770,0.7847533632286996,1
11112404,0.346119968706,15.7657714676,13.1697958481,1304,1.5105740181268883,1
47101046,0.303844821334,26.2230326942,20.9919670677,2627,1.2777151446824502,1
36286052,0.236706201872,9.77832443663,8.38116049732,1690,0.4711425206124853,3
32653266,0.999973820002,0.0600387799826,0.0445332432099,14,17.647058823529413,1
17001701,0.22082290715,27.5292525396,21.4110590423,13443,1.3140508001761855,15
28422843,0.208815381691,21.333996562,17.7439573082,2900,8.948194662480377,6
74226085,0.49854569023,16.3061456163,13.9104803599,153,0.6493506493506493,1
16761517,0.219629933334,19.5079994779,15.0491625484,2122,3.14924691921497,1
47624763,0.199831658334,29.9286436055,26.2969746459,1957,0.4577822990844354,3
15071508,0.236066514237,29.374108587,22.9000841721,8510,2.2513209280955664,6
07360937,0.769523874013,10.7552841494,4.48640411899,55,16.666666666666668,1
07520753,0.212369967246,41.4894249567,29.6401457323,10195,2.505498708998757,20
31383139,0.259533785192,17.3082586456,13.6850565033,5170,0.3469545104086353,8
03251443,0.519112453684,22.5668411549,16.3150280491,4184,2.990957570136796,6
09620963,0.177330379353,30.2309189416,24.7896349711,1957,0.6094464195022854,4
21891436,0.228727948374,33.3739412321,30.4482925423,7332,0.23132398965845694,7
44944522,0.24394597573,28.3651936451,22.8099914147,2295,0.606323083585968,2
62776278,0.0706533464722,13.1379585552,5.57347704485,1794,16.558139534883722,2
12103575,0.360776890395,21.5458742351,16.7551060192,1171,8.300704776820673,4
14511452,0.383574079689,18.2713407707,14.0361860917,753,10.676156583629894,1
74711533,0.11111369494,27.5564374418,25.5373293384,4117,0.290627270525551,2
11726032,0.808306673226,13.0328327455,8.19106998371,89,6.315789473684211,1
06700671,0.160684675713,33.625976796,28.6200196372,14560,0.6550218340611353,14
61466147,0.223507430197,23.5639962194,18.6970679137,1748,20.29183766529868,2
43314339,0.211451287347,16.87701847,14.3420433786,3316,0.30066145520144316,4
50967145,0.982860597019,0.646874802626,0.184190335691,22,18.51851851851852,1
32344462,0.284887852001,27.2100979494,22.0555325772,3174,0.3766478342749529,5
40184019,0.618544023109,4.5137695673,2.17154653438,205,68.3641975308642,3
12606130,0.173858058842,27.7351068058,23.6484527667,2785,0.17921146953405018,2
50611235,0.165911752766,6.15467130377,4.86814318989,1349,14.67425679949399,5
13851348,0.258145840763,30.2340211138,24.4724207452,3818,0.959792477302205,7
15491523,0.110368221241,22.3199057464,19.4994634782,4320,0.7124798896805332,5
73447334,0.321593693437,17.7975078885,13.8441678143,527,0.7532956685499058,3
32613262,0.813830781964,3.5118591802,0.405251383288,18,10.0,1
11731174,0.141665091812,29.7314348575,25.2506783098,5875,0.8940620782726046,10
39653968,0.146555772701,8.00826072104,6.45945383508,1559,12.218468468468469,3
11141115,0.204338537684,30.1165106295,23.6834516532,2278,0.6108202443280978,1
06750620,0.14362106745,33.2477096791,27.2552700575,3657,0.8136696501220505,7
01530154,0.192127842805,14.6373476464,9.25199008172,2782,10.632830067459043,5
06905062,0.372715396509,12.3740956732,7.54023476146,435,15.369649805447471,4
08260827,0.168473133289,28.3163115958,25.9785883656,2385,0.25094102885821834,2
28262842,0.313095064639,36.5286896439,29.7163029368,2359,3.0813475760065736,2
70777512,0.112835251478,8.7214489709,5.79370879332,1892,29.560685033507074,3
20702071,0.662729592361,21.9827383766,16.4445222362,95,0.0,1
21652166,0.116627779511,6.25443154006,4.8149267243,1726,13.135379969803724,12
34614537,0.893092095908,4.03561221389,1.77903283722,39,0.0,1
14261427,0.189256634341,23.4781757867,19.4005070004,2753,0.14508523757707653,2
23302331,0.0990089477561,21.588936422,15.5019313858,4099,3.507532956685499,4
61714974,0.171973468771,19.7890033686,15.9157106592,2363,7.875243664717349,7
12441246,0.515935934694,20.903855026,18.0024226284,238,0.0,4
21152116,0.340139319158,28.226454035,22.8413251673,1766,0.056593095642331635,2
23632364,0.468963610633,24.5670365104,19.3961105056,1742,2.5727069351230427,2
33064772,0.212528324505,21.9971916872,16.5854146117,1312,0.303951367781155,2
00400041,0.336685401315,25.7055642881,20.518467655,1770,0.5059021922428331,1
06341005,0.333712919068,28.6030502958,21.8783113789,928,0.322234156820623,1
02514597,0.352899613227,12.667510181,10.9637175102,592,0.5042016806722689,1
05520553,0.17808275444,18.8802058568,14.1482009432,1843,3.507853403141361,4
03900372,0.189228139679,19.532307159,16.809033316,2960,0.5042016806722689,4
21772178,0.997672416874,0.100026001442,0.0236214733899,15,16.666666666666668,1
60112133,0.215853599115,20.1349038165,17.0035186918,3022,2.5789813023855577,6
02370213,0.143406436851,41.5869494062,38.5809356245,2987,0.03346720214190094,2
25742576,0.455688701096,16.4672539206,14.2894563079,632,6.231454005934718,3
25702571,0.242806740759,16.7072340324,13.1172349,2431,1.1386742578283855,1
38153816,0.277388762281,28.5505694993,22.9422228648,931,2.103049421661409,6
33093306,0.210034174124,10.7532974198,7.94185913834,1169,12.039127163280662,2
45583411,0.229549979771,4.81459380762,4.11332041462,664,11.229946524064172,5
00780079,0.28885668894,29.6156964949,24.1882247088,5354,2.8312159709618876,9
73956124,0.411378652066,9.51665670616,6.90462358944,285,25.19685039370079,3
40694070,0.312034453504,14.1580571233,11.4656504379,617,11.477761836441895,3
73617362,0.14715894089,22.7383971947,20.6420753853,4191,2.896200185356812,4
73501558,0.573185319044,19.5306741435,16.6864129301,291,0.0,1
13261327,0.219392968828,26.0038039199,19.8142084475,2693,3.129496402877698,2
13590310,0.206225233057,16.9129329033,12.5801774718,2966,2.498356344510191,2
09240925,0.2189628201,27.1982216927,20.9592169361,1813,0.7119386637458927,1
22392241,0.47664967265,17.9512187618,13.5063501359,9674,5.729877216916781,17
29601545,0.394098042224,23.0195071619,18.5891888687,1203,8.725341426403642,4
24892448,0.122692041965,25.8246120743,19.6945254912,3469,2.0609824957651046,6
73434980,0.574530051687,7.39920994507,5.64709049035,180,3.225806451612903,4
29342935,0.901418270927,6.68013683788,4.5652207407,54,3.5714285714285716,2
04296334,0.20518726531,21.765433288,18.2258830659,2642,0.7140172867343104,1
37663767,0.214572258026,5.11399599071,4.32691387418,660,24.225028702640643,6
38613862,0.13526794058,6.37945908813,2.6901817654,1032,41.163055872291906,6
13491350,0.251946843757,32.4541007589,25.1758717941,10557,3.8524590163934427,11
44934362,0.17648844761,24.4424203153,16.8712671327,5154,1.8659558263518659,6
48694870,0.374955696775,16.5439856005,13.7889662128,2230,4.291845493562231,1
43004301,0.207173123394,13.7956952787,6.69689754211,859,24.649122807017545,3
14731474,0.312057552949,27.4311240649,21.7018691097,7363,3.4360655737704917,7
48304831,0.307478018017,11.6000143005,7.83416140935,986,0.6048387096774194,1
30803082,0.937067483892,9.75613203794,6.45166968491,57,6.557377049180328,1
08200821,0.132007032435,17.1148192063,10.8113957658,2364,19.75560081466395,1
25862587,0.876735506872,6.60028403062,4.43765254121,68,58.53658536585366,3
47886273,0.18652246031,27.4714821226,22.5580211258,5928,1.0515773660490737,10
32733274,0.877733661239,2.77079927214,0.265798688356,22,12.0,1
70314897,0.319354382901,25.0305829103,18.1601415485,2954,1.2700534759358288,3
71536056,0.210835225404,35.6537099958,30.7158437019,1783,0.05605381165919283,1
18951896,0.115522615175,6.85172462176,4.96695886788,1309,21.09704641350211,2
63356326,0.107237286788,7.04081450248,5.00340533624,2116,20.867614061331338,2
32913292,0.999999971293,0.00148213928221,0.000922023418791,12,0.0,1
30603061,0.190840649634,6.50691803771,4.54784223948,1004,21.928460342146188,4
27462747,0.340706539253,4.91151800556,3.9287601532,423,19.120458891013385,1
32433244,0.15013928827,31.0248403698,29.1716706994,1474,0.6738544474393531,4
04000279,0.287629096774,16.3361133977,13.7359378722,3647,1.0580575149213238,6
31633164,0.22183092252,22.489626063,19.1308491668,3316,9.866811633596086,6
51432837,0.963583790004,3.71074134013,1.52555842758,23,0.0,1
31563158,0.390107340414,31.6862630171,25.7652173854,1102,0.45167118337850043,4
43821185,0.172016004806,28.8465651416,24.9350062219,2587,0.5382545174932718,2
02730402,0.279341426639,15.0874140912,10.4324254898,6150,1.7571884984025559,7
35783579,0.190543475856,29.9218585845,26.8205194139,1328,4.597701149425287,2
31522995,0.348041217866,27.9761506839,24.7826341167,1411,3.9482641252552755,7
34203421,0.311032393027,17.1236448376,14.3437161231,622,4.012345679012346,7
20144636,0.169844628007,25.8990089109,20.4297590657,10865,0.5127735555352074,10
33687137,0.278347420155,13.0376681168,10.7265784183,1927,0.3619441571871768,1
02270230,0.206474004136,25.191871078,17.5820088756,2593,0.9549274255156608,4
39203921,0.25920508317,10.2894310536,5.3010376574,1134,32.21757322175732,1
42274228,0.115183861938,18.1545768286,15.6664219111,1536,13.073005093378608,4
25002501,0.299685399053,29.0459979296,26.2392668727,2659,1.4089729328883944,4
08010802,0.161674467856,33.334576054,29.0295677776,5428,0.20224305938591652,3
14861487,0.161908971778,26.8244729289,22.7562917426,3405,0.5549065420560748,1
35443552,0.853801190556,0.877961703228,0.0019150647926,10,90.9090909090909,1
26232624,0.17478623718,19.2709053817,16.021359903,3200,5.100830367734282,2
40954192,0.337908025965,14.6992504551,11.9351877622,798,1.9656019656019657,6
26172557,0.342727682696,28.7942006001,24.011371085,4080,0.0979431929480901,4
16881689,0.440433223528,24.2030355465,18.407243793,3894,2.0377358490566038,5
03180312,0.416319480006,17.9981427818,13.6778857813,451,0.0,6
10541036,0.177411136366,24.8264370882,20.6903868914,1896,1.761658031088083,2
46772136,0.163950004939,22.8726283546,18.4473915356,2420,0.247320692497939,8
38403842,0.235709055661,18.4135293886,13.7882060098,1748,2.9966703662597114,6
70920110,0.229616019391,31.7855662189,27.4683362122,3101,0.5771080474511061,10
28062807,0.262114913643,32.6090192606,28.7140223733,1201,0.743801652892562,1
72931335,0.137381091052,40.3387577683,34.8326423094,2667,2.486288848263254,1
08420846,0.685300069317,12.5172253228,6.94432007093,130,1.5151515151515151,6
07630767,0.0805960120224,24.1934354569,13.7450540767,2783,12.456747404844291,1
71394623,0.372498293506,17.4187934186,11.5625844355,1753,9.87146529562982,1
25382539,0.37742894359,22.605125791,16.78493485,1546,3.375,2
04000310,0.638817306422,12.677483756,10.0342041464,113,0.8771929824561403,1
41924194,0.279716934211,9.4107501202,7.84212076992,812,0.12300123001230012,6
12054593,0.25731668398,30.8999938875,26.7349170871,3471,1.8104667609618104,3
74057399,0.125703900966,23.4086274897,18.0277528706,3276,3.845024948635163,1
27832652,0.464394415328,24.3285209311,16.6976347588,1505,4.262086513994911,2
15784364,0.211192802549,22.5225293394,18.3990978438,2538,0.3924646781789639,8
46594660,0.311588124501,17.4482139957,13.9155993621,659,2.8023598820059,1
51753755,0.204353676396,19.3754040125,16.5969023202,1590,4.733373277411624,5
10391040,0.159071787984,18.238229375,15.3828460471,1472,4.291287386215865,1
14991485,0.216711942162,21.8772813986,18.0718850509,3153,5.058717253839205,2
38483849,0.21455854718,26.4217241075,22.8359417097,1208,0.8210180623973727,6
27012702,0.196148778195,30.4849024999,24.3783085382,4692,2.837026299440878,3
73920312,0.401851855113,27.5906582813,20.8637501172,4822,0.5363036303630363,3
37393738,0.271559218595,15.8950000926,12.3732796217,1059,1.1204481792717087,2
20532054,0.245882801379,28.9514029714,22.8618412912,1060,3.8112522686025407,4
00910092,0.143975653373,41.4104720259,39.6340818375,4784,0.8702859510982179,9
28262827,0.425450801985,31.7990500195,25.721585215,1034,0.19305019305019305,3
00190021,0.291704243493,26.9085880126,21.9843204052,17322,1.7470221213840045,23
44894747,0.306340201745,15.242137011,12.5520769232,6016,2.09926769731489,3
00060194,0.137596924335,25.6419399988,21.513228963,2659,0.3373313343328336,1
03190278,0.386690365985,20.9325660113,16.5585189159,3118,0.6056742110296461,3
43810935,0.532497485237,3.05482293982,2.03037230247,224,27.272727272727273,1
11402515,0.244966499961,30.1192739953,23.9836853236,2780,1.8014835747085836,5
20100462,0.22409806134,30.4986703384,26.646605897,1103,2.8193832599118944,4
13381339,0.128154327909,22.5113508696,13.1523975521,4336,4.049568488603674,4
48040738,0.383165674868,28.0788637654,22.6832355241,1883,2.7878162106350026,1
24882489,0.0838845479994,31.5260437612,29.6347781963,4210,0.14231499051233396,6
25586170,0.189198271108,11.8884867376,9.23700573923,1250,0.7936507936507936,1
45684569,0.236780062601,24.7904861357,20.5194061248,6768,3.918228279386712,6
32767372,0.198020003698,29.3107772379,27.8524542921,1263,2.771362586605081,2
07150716,0.317543204958,14.2541710313,10.0542928956,532,9.830508474576272,5
19721973,0.394929161763,27.007131632,25.2507849372,1434,2.2494887525562373,7
16574458,0.152983493032,18.2297214017,16.3123841843,2405,1.4344262295081966,1
10461047,0.112100549341,11.5360569914,7.96486992116,2119,20.037735849056602,1
40894090,0.608459490447,17.0089778934,10.5359978261,211,12.809917355371901,1
37203721,0.293141056474,18.1762395735,14.2037915071,1200,0.7444168734491315,2
13031304,0.0809297162557,32.0604293377,29.3707149535,3509,0.3691084611016468,9
10001001,0.257628498803,35.7972990911,24.6212774108,1797,3.231017770597738,4
16821683,0.127429996231,31.1556766419,27.8929412797,2098,0.28517110266159695,2
50775078,0.605266096434,23.1147821866,18.6278551734,192,0.5181347150259067,1
31433144,0.128067436368,21.9365411746,19.4816408242,3906,10.16559337626495,10
00570058,0.289816602804,24.3159619436,18.9555751058,2852,1.075268817204301,4
43472349,0.351481757655,23.0373638288,17.2185636577,7966,0.4996252810392206,7
12781282,0.308723578021,19.2139630977,14.5214445204,7135,1.1635960659371105,7
29584938,0.0613097137756,31.2569369695,19.9493278872,3925,2.6537698412698414,2
21372138,0.540285276194,9.11454299665,5.3361213757,139,41.84100418410042,8
27842785,0.3424656567,21.5482690406,15.6189207471,1908,0.8316008316008316,1
17081709,0.366514282865,26.1933401956,15.3062150191,1278,1.3127413127413128,2
17691770,0.149399332101,30.3980094938,28.2998722135,3655,0.3544165757906216,1
00910129,0.242653285526,24.6407300941,22.7270792297,2537,0.039401103230890466,1
36763677,0.347844811905,15.9283562564,11.9030899996,1287,1.9801980198019802,3
28832885,0.358299288765,29.0482964448,21.360354919,1545,2.338811630847029,4
12014695,0.252204358819,29.1191192435,26.491902326,3296,1.1990407673860912,3
14454407,0.179410005569,21.1797712681,16.6011191095,11780,0.44789994084340407,12
37043705,0.195071950521,17.9835784358,15.0123060454,3585,4.067433770404067,4
47636245,0.270212444883,23.5230686285,19.4941219785,2477,0.8406725380304243,3
37403741,0.193613302925,19.8139620058,17.3586267955,957,4.108216432865731,4
42534305,0.778826802313,6.86184820364,3.70144002351,133,24.431818181818183,1
24562445,0.183847852681,29.8460327243,27.6022283797,2931,0.47538200339558573,1
73794903,0.143943567238,20.9563869501,11.6285141896,4322,11.270786286183535,5
18081813,0.379650405317,14.1589012191,10.8836193098,3063,2.358941664010201,4
26732206,0.253749989045,27.0585718641,22.0843866451,7166,5.411826821541711,6
14961515,0.117730937937,28.8216407801,22.6342489379,1891,0.1583949313621964,1
01891613,0.202532381162,25.3293188837,20.9884783835,3023,6.927339901477833,6
15807237,0.20327656549,19.0718484641,16.3608873296,4057,7.162471395881007,8
70512237,0.403441790859,5.48218277161,4.54753064868,359,13.075060532687651,1
30817188,0.344343364874,40.1118219086,33.73004756,583,0.5119453924914675,3
33973398,0.443390640037,23.7302598516,20.375366783,825,0.8413461538461539,4
34843485,0.33846009143,26.2109466279,20.8232125728,886,1.8826135105204873,3
50226002,0.416294516088,21.6118050649,19.6974258896,765,15.934065934065934,2
02010202,0.13239893091,28.2820116812,24.081721977,2914,0.10284538909838875,5
29492950,0.299899782999,26.6671278024,24.6672959798,1086,3.552397868561279,5
10771078,0.18627074676,25.4633491731,19.5407867484,12951,1.3858219751770349,11
71577158,0.0919113511177,4.87781518402,2.79164839059,1342,37.37750816612226,3
06751184,0.31815368133,18.5774559206,11.7565911582,532,7.478260869565218,1
18604492,0.124629255195,32.8646613237,28.2410101778,4745,0.7737348389795065,5
21056140,0.237520467787,33.657294643,29.3951178387,2187,3.315649867374005,2
08552815,0.418576068102,26.1143665366,20.9667352457,1360,0.8023340627279358,3
02970496,0.282934131287,25.4385609813,18.8930148777,2502,2.7216174183514776,2
20512053,0.394986887861,25.9246068472,22.0554856903,997,0.9930486593843099,3
36213622,0.690875183492,3.71949917475,2.5260882422,130,9.090909090909092,2
35993600,0.400311849703,24.1866096044,19.888251029,900,0.9900990099009901,1
30883704,0.121279327237,31.4793623478,28.2269649575,2401,1.030502885408079,4
24574392,0.154102529289,53.4540171384,37.6906730072,2921,0.34118048447628796,1
42974299,0.101654407884,13.006862382,9.8668826629,2045,5.060352831940576,4
01667458,0.209469406601,21.2089827533,17.0560227405,3191,1.3601236476043277,1
63481182,0.238234440604,29.1057913275,24.2572681826,2826,0.8073008073008073,5
24922493,0.212418863899,3.56804526156,2.86282260864,911,42.37824161922833,5
06970698,0.340608649749,26.715984779,20.5174674992,493,4.271844660194175,4
14671468,0.0933403449182,42.7671655155,38.2756482689,3921,0.7844129554655871,2
30333034,0.449372044536,25.0791747766,19.8632178009,3833,0.8022774327122153,6
14871488,0.0951790231545,29.5044382846,20.9071298119,2972,0.9003001000333445,1
33874559,0.402560966796,22.4311230005,20.0924562345,429,41.55313351498638,4
74711512,0.374988813992,12.4665479689,8.19269138944,451,0.8791208791208791,2
60893981,0.385435900093,30.523183441,20.781108523,1229,0.8870967741935484,3
48634864,0.23469115993,6.10513226646,4.69785755749,835,11.170212765957446,2
05110512,0.137273191707,27.8807560602,24.2942236659,2620,0.1524390243902439,1
70122644,0.259286861332,17.6505297201,13.6861401554,1406,0.916138125440451,1
11871188,0.262842381241,21.5589852039,19.1652190194,2333,3.355426677713339,2
27852786,0.290131422686,28.2401131564,24.9930380805,1906,0.7291666666666666,1
02740002,0.293614151287,21.7549822497,17.6333234217,5568,0.9076348104644955,6
02810004,0.335106261183,21.2720385394,16.8061699927,3261,1.3611615245009074,2
03400350,0.258836935688,23.7984895827,20.3141916775,5358,0.5567928730512249,4
35763648,0.264918649154,24.8617431091,18.5061154668,1169,4.882017900732302,2
25423004,0.335519985132,16.0097938619,13.0062243751,1693,0.11799410029498525,2
71807123,0.236998660479,15.7050888756,11.9855575386,1658,4.1064198958935805,1
27306083,0.502345280282,17.1582114691,14.0493407462,703,0.9859154929577465,1
02050215,0.179502535112,32.8138921743,26.9018677831,3706,1.1469725260069352,1
15024495,0.167058854768,27.8976618032,22.3312321401,3423,2.088100686498856,2
01001111,0.371663269063,31.1068605148,25.9996395317,3503,0.9892594686263426,3
19712160,0.454287483793,19.2073416324,15.2829617366,737,0.6738544474393531,1
01940195,0.141707780238,27.5352197232,23.8157836087,7387,1.0978712009639844,3
19771978,0.172402328278,28.8830452354,25.532517775,3518,22.408469342743714,16
45211934,0.464659402664,23.6887584214,18.4859295041,1558,2.135678391959799,1
40654066,0.457892855135,25.3787850657,20.2195615637,541,10.578512396694215,3
39933994,0.257648394826,13.6636393041,9.55835687857,616,19.477124183006534,2
01310132,0.237058761629,23.893351352,19.2026624026,2095,1.7815283638068449,4
03424521,0.164682963176,5.82716468843,4.61120775468,1235,13.877266387726639,1
14054856,0.24484947898,34.8909327828,28.3462630859,2283,0.6094906399651719,2
08270071,0.209913578292,25.3031406029,18.674630498,2480,0.1610305958132045,2
05840585,0.276883016935,30.0297658603,24.0734814075,2025,5.152224824355972,3
17311737,0.885787583708,6.87796130719,4.97373583123,63,0.0,1
34983499,0.588637174559,10.5003810098,7.92633378985,163,1.2121212121212122,1
48654577,0.248185426095,32.6975519311,27.2146359954,1660,1.4251781472684086,2
25574436,0.205482047075,25.1896874562,19.1102395447,9477,0.3050704818009678,10
00520262,0.188651218441,23.1627940454,17.2517038058,3863,3.2314629258517034,7
74087407,0.0301985911993,5.99995952022,3.01029387882,1787,35.580389329488106,1
44753023,0.231775766008,17.8207729809,12.0881813495,1563,17.823343848580443,2
32243225,0.300796461573,20.5295376363,15.105395484,3721,1.560846560846561,6
72437334,0.313339493884,16.6514988814,12.0054785884,1704,18.89576392194193,4
27042706,0.221930472064,24.1053612199,20.0368528805,3002,0.4311774461028192,2
20602061,0.167833168219,23.2082586455,18.5849495514,10458,10.177789229580005,13
22906179,0.191368202243,14.7250590113,12.389986378,1001,0.5958291956305859,6
09410942,0.126722008258,3.35329943547,2.5601853655,1913,24.14750198255353,3
12564694,0.259513908179,21.9952367643,18.4350491333,3273,0.3956177723676202,3
44954720,1.0,0.0,0.0,5,99.39903846153847,3
13141316,0.176131945637,28.5719525022,26.35772469,1787,0.8874098724348308,7
48427392,0.399478523006,20.2533601895,16.0515931558,4708,2.4248704663212437,3
11191120,0.245443320146,30.1296594389,23.1581357334,3244,11.919630735813195,6
22322234,0.178533422687,19.3302743453,17.5259272788,5212,6.712010023268301,7
07430744,0.205953690237,25.9410404634,20.8882512689,2533,4.666917576213775,1
36234387,0.44235348817,22.6384560087,15.4613354756,2196,2.4,4
27662767,0.654692221679,13.0984397246,10.1907474232,590,2.6402640264026402,1
22511472,0.194102594264,36.0541402279,29.8208889163,6467,3.520811576905863,6
70136162,0.569079256041,8.58480359032,5.85601921927,257,2.6515151515151514,1
08300831,0.115575482068,24.6926939216,15.4057381334,2578,0.4248744689069139,2
21522153,0.160323710366,19.2612635356,14.6121896848,2599,16.91176470588235,10
23592360,0.130910434163,24.0129141103,19.6056693159,8137,7.492041837198727,8
12281244,0.193746995313,27.5578519864,22.5583808186,4243,0.6788389513108615,8
10791080,0.134487927555,31.7399733649,28.4658515965,11205,0.43540074640127957,11
20654637,0.241071469327,22.0962888304,15.8100224434,1640,1.3237063778580025,3
38453846,0.166098900579,10.2451563264,5.52551167722,1268,29.398663697104677,6
07290730,0.187772386862,31.4242908162,24.3068273002,1868,2.3523261892315737,1
71130127,0.151960015983,28.2747084923,25.162196103,2285,1.9734019734019734,2
72043739,0.361607289099,13.0035337214,10.2306424097,1007,0.39564787339268054,2
02000201,0.134925168828,28.2213026906,22.1940071858,8288,0.6354154178156096,7
51124003,0.262789155301,11.2791647247,8.74615362394,622,10.115606936416185,2
06100611,0.479718601993,18.6382539503,13.4343042813,926,1.8027571580063626,2
40115110,0.89173671791,0.23669832505,0.0092915454423,30,94.40298507462687,3
46114612,0.165367292044,21.983217448,14.5648482486,2582,1.0727969348659003,2
51470068,0.347278511324,13.7810311701,9.97140487803,2164,2.434625788999098,2
00420043,0.387821533637,28.6607807915,23.5735982558,1721,1.0919540229885059,1
36865077,0.234312660333,32.2142466496,25.9536466029,2447,0.9311740890688259,4
20202021,0.118452121097,32.9756991699,26.3287877426,6205,1.4140451223387354,6
29471305,0.339294282556,35.8523960191,25.8618533771,802,0.9876543209876543,2
44333752,0.329888066711,14.3158818917,9.98817935687,439,5.591397849462366,1
46914796,0.352813247949,3.33791923914,2.31914583757,577,37.68898488120951,3
41354136,0.328781470672,29.3946475233,25.3248740607,3475,0.968937019093759,7
39353936,0.180985842019,12.6864269823,9.5044062443,1221,19.829284307288248,3
31343135,0.150810324654,18.4475746529,14.3145655939,5464,2.1139376567538517,10
41244125,0.113029693211,19.4610807598,15.2687778214,3006,4.933586337760911,11
71077102,0.230016476772,28.4309357615,25.2343667211,1976,0.5535983895319577,3
49004746,0.304106761374,18.8350303584,8.78942637586,1011,22.64728385615914,3
61596160,0.718338573791,12.3697143883,8.01186417382,111,0.8928571428571429,2
03220323,0.0921164476693,21.4580856707,17.831509905,4980,0.7572738142686329,9
37733774,0.157783220819,5.84507048404,4.51293200569,1309,22.54437869822485,6
40584059,0.274799262754,4.58281353913,2.09999735629,309,56.72268907563025,3
00510052,0.10515151154,42.9653198283,38.3514866255,25227,0.126687517320559,38
33561400,0.3499665192,21.669049343,17.3044718563,543,1.6304347826086956,4
30823114,0.507770403482,18.4704344319,14.6192395563,652,3.4074074074074074,3
31357363,0.769003407769,6.38625990652,3.98335608818,237,3.2653061224489797,2
26372638,0.180911993752,34.7285518671,27.5321248818,3138,0.6647673314339981,3
32783279,0.386355591413,12.4595691014,10.0669641552,404,1.70316301703163,3
31603161,0.310801114494,30.8180886703,25.0934749412,1064,0.746268656716418,4
05190521,0.0923134955531,36.9064799341,34.6096450732,23496,0.22506263535606608,24
29022903,0.322145939424,26.1804821064,22.6293599267,1656,1.6042780748663101,3
10851086,0.237498058384,28.58243059,24.6864714522,2327,0.12875536480686695,2
10772479,0.125190146876,30.0965187782,24.9062725202,5275,0.245839636913767,6
