SSID,SSID_distance,max_sec,min_sec
08400841,340.71835876572294,61.329299671486154,18.870554790211
08410049,304.226607284461,54.760784930340186,16.849473219460037
08420845,286.5527660707097,51.579493766368245,15.870614345562647
08420846,551.2838732676028,99.23108924968135,30.53264453709444
08421014,246.3722506428012,44.34700156794409,13.645232007410971
08431013,192.39893506664063,34.631805541450866,10.6559407567754
08440846,496.20785812525,89.31740731715242,27.482280696603862
08441014,191.29623550029794,34.43331963538806,10.594868166912054
08450846,264.69364427472897,47.64485215786304,14.659955322047628
08460847,242.43699087543914,43.638654866486654,13.427279164122066
08460848,553.0663252290597,99.55193057707629,30.631364950991244
08470848,310.4900675912636,55.88820769537083,17.196372550990045
08480758,1101.1146200656103,198.2006157557606,60.98480822554622
08480759,1497.7392907788053,269.59305077274087,82.95171252432245
08480849,299.3168529002796,53.877029211887994,16.577548367952758
08482795,232.53824648660614,41.856881019038624,12.879041026851024
08490850,281.1491236390073,50.60683820647426,15.571335695173682
08500851,123.49991955283991,22.229983741112484,6.839995376095863
08510852,200.3840101429414,36.069118940199935,11.098191057807437
08512791,232.33042562326966,41.81947326663067,12.86753094854956
08520853,362.3213901032489,65.2178450011572,20.067030342529964
08520854,536.0325667142197,96.4858542896912,29.68795681031477
08530854,173.7193606043908,31.269482407231752,9.621379735101527
08540855,359.4572354940546,64.70229721274605,19.908400245002404
08542816,1029.0401466653593,185.22721158158774,56.99299133548473
08550856,227.93836524170052,41.028902461193894,12.6242783795581
08552815,479.34116429812025,86.28140267114942,26.548125369172805
08560857,204.12569477589932,36.74262212025211,11.305422816993246
08570858,311.5267245961004,56.07480594131359,17.25378739907541
08580859,259.16316258479856,46.649365533314494,14.353651728298955
08590860,419.3149094681001,75.4766776661238,23.223594414267836
08600861,360.55222569870153,64.89939543381465,19.96904585484388
08610862,206.17126483240204,37.11082470096639,11.418715925026182
08620863,213.8784410919995,38.4981163167106,11.84557490735813
08623014,397.0024439741982,71.46043419852093,21.987827125024463
08630864,261.25660320910026,47.02618481554326,14.469596129252418
08640865,192.97636249390052,34.735742470042695,10.687921351959504
08650866,274.95571380539855,49.49202452560977,15.228316082063523
08662052,277.11256864530134,49.88025836573357,15.347772654871518
08670869,316.1024067255178,56.89842865871891,17.507209787697363
08690870,280.6747428240886,50.52144966661997,15.545062296840296
08700873,227.60327262283073,40.96858579462267,12.60571940420061
08730874,256.3417991090193,46.14152014830186,14.197391601179122
08740875,297.3738119918392,53.5272818763485,16.469933797211187
08750876,166.86471503898062,30.035646304164807,9.241737836208458
08760878,365.7496126576197,65.83492501157754,20.256901125482912
08763011,486.44025864248323,87.55923955090782,26.941305969336156
08780879,158.48343762045988,28.527016489521458,8.777544021378233
08790880,319.97730857421993,57.59591093568671,17.721819730958156
08800881,251.11031588379046,45.199853243094026,13.907647921990907
08810882,290.4167765328709,52.27501559391552,16.08462107358372
08820883,166.2266141020805,29.920788144711437,9.206396862111614
08830884,333.2785196408588,59.990128736144285,18.45850217189982
08840885,195.9349815790569,35.26829386276673,10.851783328026947
08850886,220.3886692127153,39.669957284692174,12.2061413790146
08860887,310.12136043532763,55.82184041261174,17.17595184747164
08870903,248.32048766331104,44.69768420358125,13.75313436281392
08872900,292.9369808022038,52.728652326104495,16.224201614295556
08930894,354.36619915253493,63.785910744583425,19.626435162258915
08941067,258.0760614575074,46.45368734605635,14.293443051961813
08950896,241.6510417303034,43.497184031679886,13.38374967407835
08960897,304.1250217841634,54.742499541749446,16.843846945735894
08970893,254.33710968736438,45.7806760812715,14.086362651328178
09030904,321.69847269819337,57.90572045321717,17.817145741631737
09040779,364.6279149077018,65.63301943274476,20.194776328555143
09040906,231.14677015676108,41.60641529970377,12.801974647402776
09054331,457.61778262521347,82.37119428284288,25.34498425998144
09060907,235.3361943225527,42.36051158921856,13.03400428779666
09060909,681.1597156735263,122.60873901253561,37.72576793943794
09070908,191.98017883344278,34.55642942550534,10.632748104430725
09080909,253.8253024704101,45.688550789589755,14.058016406163848
09090786,262.4890801276979,47.24803064314317,14.537856387679112
09100911,235.43818467349956,42.37886985092033,13.03965298401775
09110912,279.72318397260096,50.350169087054645,15.492360577132102
09120913,381.3092529185975,68.63566003449475,21.118665795647473
09130914,222.76177745390476,40.09711673393352,12.337575062983648
09140938,365.6494545565353,65.81689655482464,20.251353907713245
09150916,153.561062773087,27.640989087876534,8.504920190388322
09160917,133.36041391657417,24.004872584593542,7.386115050490507
09170918,211.47858332646751,38.066141953472794,11.712659711308117
09180919,211.45032673492068,38.06105576740126,11.711094730891737
09240925,219.68596688116057,39.543470875131234,12.16722248160957
09250927,392.5009554128072,70.65016632229198,21.73851391853052
09270938,371.05962237300196,66.79072668388221,20.55099396401872
09280929,184.56977000581173,33.22255594324164,10.222325471772331
09280951,307.3002391020016,55.3140386132372,17.01970513131812
09281729,6761.667143810098,1217.0999885178187,374.49232490044056
09290930,354.867145868779,63.87608114629373,19.654179902783333
09300931,249.5895482636206,44.9261150933625,13.823420794331707
09310587,291.43549594989963,52.458385074311124,16.14104245529186
09350936,164.6759476068369,29.641668197897186,9.120513796796782
09360913,442.1057119178988,79.57902177890004,24.48585421118568
09375038,161.90595724078958,29.143069971896526,8.967098949530525
09380940,641.1292264539048,115.40325152944274,35.50869474492532
09400941,419.496145421153,75.50930013506353,23.233632097574453
09410942,572.1222922260341,102.98200436212579,31.686772327921343
09420943,520.1841235710076,93.63313475213059,28.81019690398942
09433599,529.8123203387977,95.36621003168678,29.34345086569462
09434503,120.24142381060018,21.643454554431667,6.65952484712186
09440945,324.10176334392327,58.33831273484117,17.950251066426492
09450947,709.1685171727003,127.65032287906021,39.27702459966895
09461131,188.37110194257139,33.906795637119195,10.432860773856612
09461155,540.5789294043393,97.30419950844511,29.93975535310789
09470948,366.8792424719891,66.03825836189736,20.31946523673871
09480949,376.7423387189955,67.81361554432995,20.865729015434113
09490950,474.706546786801,85.44717158585046,26.291438867172026
09500915,204.72972775070687,36.85134804701939,11.338876950159102
09500928,218.97823345410472,39.41607886845254,12.12802493892211
09510952,272.32194000840155,49.01794528007665,15.082445536897428
09520953,157.08812338649693,28.275859947500653,8.700265081091766
09534381,300.6659275674025,54.11986263254344,16.652266347677276
09560957,356.8318434325768,64.2297266794857,19.76299391902287
09570958,407.77310650884687,73.39915329966017,22.584356112259677
09580959,213.15018179677926,38.367029654057895,11.805240547384932
09590960,331.2959474363067,59.63326576787394,18.348698175581337
09600961,309.4139621930401,55.69450873918652,17.136772868863197
09610962,423.65526716358903,76.25794198881066,23.463983449946877
09620635,286.79627307999044,51.62332502453228,15.884100887283141
09620963,250.59928172282977,45.10786710147999,13.8793444922344
09630964,375.7703113630904,67.63865063426422,20.811893655509163
09640965,325.54117608159936,58.597407006895324,18.02997238532003
09650966,506.8669990990601,91.23605253894661,28.072633105236974
09660967,255.06948044019018,45.91250280623401,14.126924722793925
09670968,335.6784175367893,60.42211032285325,18.591419590556466
09681252,438.4254126757094,78.91656796830226,24.28202225817413
09691176,699.334712213009,125.88023812792257,38.73238310761568
09720973,587.3090865924898,105.715627129398,32.52788707212837
09721625,991.6008547237,178.48813957121482,54.91943060206509
09730974,378.8233545230606,68.18819835909503,20.980985272514488
09740975,419.1659478156294,75.44986457082413,23.215344230641772
09755055,461.8788580800008,83.13818780334512,25.58098227936048
09760127,328.21760860745354,59.07916482300845,18.17820556771852
09790980,403.62346161899876,72.6522172792424,22.354529631709973
09791529,436.7809901517503,78.6205719376693,24.190946551396717
09800981,229.1070888236914,41.239272689122636,12.68900768404426
09811518,401.85941487754286,72.33468889118261,22.2568285838189
09811576,518.285572823195,93.29139564486346,28.705046403621967
09830984,293.3542067985421,52.80375299943734,16.24730951506241
09840985,189.06935319365098,34.03248085225871,10.471533149887547
09850987,306.95901742692206,55.25261871663647,17.000806700548136
09851529,494.77575843460176,89.05962939345797,27.40296440799728
09870988,242.94654941053062,43.73037539546548,13.455500866909368
09880138,226.73010769474888,40.81141612014151,12.557359501681859
09896009,378.7144655958982,68.1685983537738,20.974954501312407
09900991,312.2466973404,56.20440102491991,17.293662811624298
09910992,427.74852159559885,76.99472772762957,23.690686766754723
09927044,629.4048283620663,113.29286004174313,34.85934348197676
09935060,422.86781579430556,76.11620075367894,23.420370759798566
09970998,132.0984481361993,23.77771876229837,7.316221562836353
09980999,294.4961799412995,53.00930814868926,16.310557256796717
09991000,310.0858421353987,55.815447119135996,17.173984680139384
10001001,202.0703750333996,36.37266459619876,11.19158972636454
10011002,323.76029294120235,58.276848067268574,17.931338859972097
10021003,301.86599354610064,54.33587449142816,16.71873153870757
10031004,325.55798254690023,58.600432170407466,18.03090320491378
10041005,280.72228269239713,50.53000684223093,15.547695274097189
10051006,339.0267140283031,61.02480364311027,18.776863699367837
10051788,271.9178263510898,48.94520482757977,15.060063857966478
10061007,291.3863414780967,52.449537270094424,16.138320053843632
10071008,369.3860487232014,66.48948345101758,20.458303733388295
10081009,163.11039206620262,29.359868223127012,9.033806107449841
10091010,410.2183917131988,73.83930460123142,22.71978728947471
10101012,453.8575921931988,81.69436005922698,25.13672756425772
10131015,397.3208876854936,71.51775406196852,22.00546400706207
10141015,421.66972425177113,75.90054429327526,23.354014922153112
10142812,740.4659354347314,133.28385771554304,41.01042002997478
10151016,469.24125595395265,84.46341931463793,25.988745843880558
10152812,318.79736735301594,57.383521532861145,17.65646914185395
10161017,195.6728830505948,35.22111613141777,10.837267102192522
10171018,200.6389792637351,36.11501337827125,11.112312424149946
10181019,124.4025723206756,22.39246122632471,6.889988451237703
10191020,155.63097378092803,28.0135730394812,8.619561412616042
10201076,215.6710458082004,38.82078513981326,11.944857627657681
10216042,147.02601352159988,26.46468031671355,8.14297900998451
10221023,279.32016938890143,50.27762646779214,15.470039769968947
10231024,139.82298198509753,25.168134743866776,7.744041888552063
10240895,224.5439823286005,40.417913585715,12.436281792075553
10351314,248.57577104036622,44.7436352077751,13.767273134118176
10364709,149.0550290632106,26.829903084985663,8.255355252599843
10371038,185.53975315278876,33.39715289572975,10.276047613974821
10382998,482.9685730938722,86.93433620215009,26.749028005223003
10391040,458.58949373960144,82.54610226944007,25.39880210499203
10406054,289.61179116579893,52.130118239434346,16.040037269735638
10411050,374.8097133753399,67.46574301030175,20.758691306727965
10421043,565.231062442399,101.74158310030516,31.30510422622261
10431044,256.7508519947005,46.21514966183412,14.220046837366874
10441045,181.71574867120088,32.708832144109586,10.064256601746349
10454710,346.3939977717991,62.350914610850666,19.18489786588677
10461047,437.8610975883036,78.81499126069535,24.25076788487176
10471048,278.69568192689707,50.16521873362397,15.435452772924693
10481049,337.58958050389697,60.76611962941188,18.697268613821528
10494333,338.69940062310343,60.96588723488764,18.758735572756855
10503656,741.7852229574195,133.52132945062914,41.08348826020198
10511052,255.76551761330086,46.03778948737099,14.165474472971137
10521053,306.1707692056691,55.11073404816171,16.957149877061063
10531054,445.41242109305125,80.17422938281088,24.668995022532194
10541036,322.5472367798793,58.05849797569844,17.86415421269106
10552868,456.0701700396832,82.09262403973305,25.25927033427734
10671068,410.40135773103077,73.87223848180646,22.729920791751347
10681069,315.27904536348046,56.750223625408594,17.46160823646087
10691070,187.60063965774174,33.76811243694452,10.390189017593352
10701071,260.96619648518686,46.9739116094207,14.453512064939284
10714528,175.6416807025017,31.615499997210307,9.727846691760792
10721074,362.8756170276229,65.31760583956365,20.09772598681663
10721352,386.5948153726008,69.58706120010325,21.411404632047933
10733641,436.1338140596039,78.50408025040228,24.155102953329372
10746074,613.8863153404999,110.49952792132774,33.99985662809276
10761021,203.54292306180173,36.63772322010645,11.27314623054542
10761077,199.97967244766545,35.996338160872725,11.075796970620315
10771078,296.695662134729,53.40521491183402,16.432374729126536
10772479,287.4068082038068,51.73322133802752,15.917915139462158
10781079,338.8952640566487,61.00114265010536,18.769583393424647
10791080,197.9520143873131,35.63135973920758,10.96349591158052
10801081,283.3813684771883,51.00864224520251,15.694967713937377
10811082,191.2839772640314,34.4311131530366,10.594189249227849
10812914,231.1576584079347,41.60837518475823,12.802577688991395
10821083,176.87250040959918,31.83704752676405,9.796015166168198
10831085,300.27974061906593,54.05034898740395,16.63087753260359
10851086,226.79736581709253,40.823522581194844,12.56108456682766
10851121,241.5404436789109,43.47727638402185,13.377624243690468
10861087,262.68802789620514,47.283841238609625,14.548875033048285
10871088,262.90872941005114,47.323567507923805,14.561098501206562
10881089,297.35668817094677,53.52419958883445,16.468985401000488
10891090,216.82938247907853,39.02928572389128,12.009011657080986
10901091,340.96651805754004,61.37396834043974,18.88429899680409
10902413,335.9272342314033,60.46689732430081,18.605200207149718
10911092,323.5547455117711,58.23984953293083,17.919954694929977
10921093,183.5755975068605,33.0436049077465,10.167263611647323
10931094,226.82372009999912,40.828266351738534,12.562544188614249
10941095,427.0672778697186,76.87210386678105,23.652956345942414
10951096,142.93663360044266,25.72859198979232,7.916490281464756
10961097,344.86634521712335,62.075937173007226,19.1002894187874
10961101,183.06305225759934,32.95134677026014,10.138876490848542
10971099,214.8697298199106,38.67654827346004,11.900477050937152
10996132,768.5217026139243,138.33389540379474,42.56427786626589
11000100,226.0014580594042,40.68025919627202,12.517003522871532
11011102,255.5676457935922,46.00217256267279,14.154515418610881
11021103,193.25889371510016,34.78659808579018,10.703569234594612
11031104,354.66053260579855,63.838890761932475,19.64273670696148
11051107,422.83684079308125,76.1106252539046,23.41865522131145
11071108,206.93179243817548,37.24771965905401,11.460837452924489
11081109,215.3372371318703,38.76069958288068,11.926369762962176
11091110,172.79178221200337,31.10251830995914,9.570006163864651
11101111,122.11114002503015,21.98000344610515,6.763078357987434
11111112,365.58206981940015,65.80476730311064,20.247621830056087
11112323,445.1142478301992,80.12055819979119,24.65248081145766
11112404,548.1597719285708,98.66875105364265,30.359617390268724
11121113,266.0109814101407,47.881972823267496,14.732915530828333
11131114,334.74361630994895,60.25384611548312,18.539645985421274
11141115,268.8874013514396,48.39972837128086,14.89222493904035
11152437,373.7536597466804,67.2756533723502,20.70020218411886
11171118,228.47319317591288,41.1251714816506,12.653899618262262
11181119,172.93062192682945,31.12750945662854,9.57769574788112
11191120,306.5697310564117,55.182547175550326,16.979246225173664
11201164,458.95169673544086,82.61129880347545,25.418862578113956
11201299,480.59278228753857,86.50669389122143,26.617445748418856
11211122,275.94927070027893,49.67086475238103,15.283343847194677
11221123,259.7864507629101,46.76155739639922,14.388172303467702
11231124,223.60679774998843,40.24922037506029,12.384376185922408
11241125,465.63422915480527,83.81415454273258,25.78897205684529
11251127,431.62147680710626,77.69185960993036,23.90518889626585
11271130,452.7250732468036,81.49050666518411,25.07400343953981
11301140,406.22075947909724,73.11973085665903,22.49837997118988
11302550,480.429556118491,86.47731318314332,26.608405530047982
11311132,100.15095139720955,18.027169809324135,5.546821787000608
11321133,333.3072732538702,59.995304386072284,18.460094679658173
11331134,182.55347161485088,32.859622261903375,10.110653563637191
11345131,380.8627907247606,68.55529684603316,21.093938659366714
11357064,443.05035380179106,79.74905730439781,24.538172837313404
11375131,424.7395181157699,76.45310714459,23.524034270435642
11381139,430.34065282389906,77.46131131139693,23.834250954326695
11391140,231.70615866590018,41.70710522329361,12.832956164069397
11401141,436.9970694980002,78.65946621688273,24.202914022586743
11402515,303.2200965492995,54.57961301250487,16.793728010884823
11411142,264.27258654650126,47.56906177284528,14.63663520228905
11421143,537.2008233812969,96.6961404729422,29.752660254898654
11431144,165.76017006700204,29.836828225114107,9.180563039266254
11441145,291.5795527073954,52.48431528858595,16.149020983202924
11454869,431.5904935194064,77.68628261859054,23.90347289883548
11501151,306.55212794683024,55.179378616079156,16.978271283743922
11511152,153.11618828422044,27.560911686286744,8.480280988534524
11521153,451.48275148669165,81.26688876625339,25.005197928365742
11531154,234.43491212002905,42.19828080574276,12.984087120885619
11540946,511.3026204956696,92.03446432646338,28.31829828423282
11551157,388.53925344382503,69.9370600249237,21.51909658411101
11571158,317.26154525183847,57.10707357676504,17.571408227574853
11581159,266.8019920902571,48.0243547342979,14.776725352033308
11591160,305.63049586060276,55.01348485382971,16.927227046378565
11601161,258.9903473104772,46.618258786425194,14.34408042103368
11611162,264.76404589747693,47.65752444894389,14.663854488749998
11621163,184.6645607581386,33.239618277295484,10.227575421002744
11631164,329.85760494457924,59.37436414007513,18.269036131846576
11631337,326.8356936554992,58.83042015155624,18.101668741494265
11641165,371.17962815449465,66.81232772282281,20.55764043790702
11651166,376.86738800694394,67.83612441435996,20.872654821980777
11661167,248.306077078962,44.69509029860593,13.752336238161927
11671168,239.37000647533182,43.08659771863191,13.257415416912767
11681169,256.25963396523474,46.12673042360382,14.19284091640461
11691170,237.89702963265182,42.82146190816037,13.17583516301862
11701069,205.96801779750658,37.07424023761197,11.407459166447524
11711172,173.34066213961393,31.20131668902517,9.600405666799402
11711174,730.6678812486998,131.52020810314932,40.46775858072163
11721173,244.73046398027478,44.05147999233106,13.554302286801624
11726032,453.09226270590307,81.55660076253449,25.094340086004724
11731174,312.583381750388,56.2650042138695,17.312309947718475
11740017,890.0978464607697,160.2175995455306,49.297725667421695
11741175,305.56847473657314,55.00232105239748,16.923792030363018
11744725,767.9102705553522,138.2238376420564,42.530413937701624
11750015,226.9714239831785,40.854853048583884,12.570724711173586
11761177,322.3951724440611,58.03112639744088,17.85573218814536
11771178,700.3999790404388,126.07198614152009,38.79138249968258
11781179,426.3143597771809,76.73657862096627,23.61125626799756
11795060,669.7426284712096,120.55366348052465,37.093436971490085
11797112,945.4150136629105,170.17468884534878,52.361445621664075
11817350,212.48221157745985,38.24679502419917,11.768245274610202
11821550,246.6295810036979,44.39332102919994,13.659484150125197
11840496,287.31124606961015,51.716020155248216,15.912622467544626
11851186,349.54255821000004,62.91765544438757,19.35927967047927
11861187,352.3889896123005,63.43001305581305,19.516928175033797
11871188,321.5654869590961,57.88178302209466,17.8097803778015
11881189,176.67389171520065,31.80129796463228,9.78501530028766
11890216,251.35081036039912,45.24314224542046,13.920967615752133
11901191,209.61870145576074,37.73136324352787,11.609650871773805
11911192,174.70023744260868,31.446040223986344,9.67570522018866
11921193,225.85836269663102,40.65450203303342,12.5090782414361
11931194,163.7612144212504,29.477016237663772,9.069851652380597
11941195,285.46453369902076,51.38361195513478,15.810343015691169
11950664,298.3790866268507,53.708231296174624,16.525610544856704
11961197,231.40564260566734,41.653012336779135,12.8163121980662
11971198,486.53119340854477,87.57560780748943,26.94634235625559
11974473,663.9293389424815,119.50727144906496,36.77147017474741
11981199,418.4195469265473,75.31551242153752,23.174005105494803
11981200,663.2205090881598,119.3796820854942,36.73221190685902
11981222,261.269219188799,47.028455691707364,14.470294860418534
11981782,641.0956906425492,115.39721508388165,35.5068373769575
11991200,244.73363309384308,44.05205043272772,13.554477806933395
12004385,225.36073556086288,40.564929155760986,12.481517354595056
12011202,249.44416332399837,44.89994580632404,13.815368705566218
12014695,325.35328404359296,58.563586442759814,18.01956605731737
12021203,627.5639474704171,112.96150150775496,34.75738700433358
12036115,445.77305419530296,80.23914333602306,24.68896854770371
12051206,818.7856012327618,147.3813964313854,45.34812449047605
12054593,430.7904092553965,77.54226746258998,23.85916054068878
12061207,300.07900376099934,54.01421635584257,16.619759799199723
12071208,412.83326169836016,74.30998116090633,22.86461085431876
12081209,304.4844874685991,54.80720335977157,16.86375581392227
12091210,234.4781439708275,42.20606253826394,12.986481500255517
12101211,258.620322801499,46.55165438013747,14.323586756425502
12103575,595.3798808083991,107.16836997204224,32.97488489462186
12113575,336.7863622433005,60.62154035407086,18.652782680483533
12121213,346.85250865846274,62.43344656384757,19.2102923143692
12131214,245.21247161960764,44.13824136047007,13.580998093861394
12141215,222.35178948028963,40.02331890458662,12.314868037311598
12151216,360.71064586209746,64.92791106094465,19.977819894446757
12161217,242.6235665954998,43.67223849341088,13.437612588363372
12174563,784.4090430945191,141.19361646152413,43.44419208660864
12181258,631.0375796768496,113.58675525489251,34.94977278333881
12181270,414.0921434117805,74.5365798511941,22.93433353211502
12191220,377.7269971520881,67.99085404810752,20.920263942693765
12201221,337.76629788375703,60.79792875524196,18.707056037695935
12210664,339.29252836893954,61.0726502205971,18.79158572402531
12210674,437.46494936991076,78.74368458708916,24.228827368700845
12221223,171.49344010777017,30.86881674989329,9.49809798755409
12231224,231.84083837367118,41.731347568753,12.840415347700796
12241225,207.9525612761606,37.431458035192264,11.517372341021268
12251226,216.79490682158965,39.02308010603973,12.007102236097834
12261227,339.4165349148896,61.09497139708242,18.798453778708872
12271228,258.5190723675912,46.53342930349207,14.31797904022403
12271253,309.85480470697985,55.77386038534754,17.16118876134193
12281244,202.385770250775,36.42943573078464,11.20905776874304
12291231,260.6029975222328,46.90853580131903,14.433396430563135
12295174,173.62745990757895,31.25294028312899,9.616289850480316
12311232,178.21606513979893,32.078889158852675,9.870427980162944
12311235,200.0635361904449,36.01143363336539,11.080441731644537
12321233,130.35190462352136,23.46334095516657,7.219489924515278
12327358,63.13447186830393,11.364204027158385,3.4966783558647507
12331234,149.92020941454015,26.985635535766384,8.303272932417045
12341232,206.62834023461406,37.19309826678267,11.444030869756327
12347358,269.67908748787926,48.542231864439714,14.936072170133075
12351251,290.6023219388763,52.30841376432463,16.09489743427875
12371238,297.4604025027592,53.542868167067205,16.4747295792364
12371253,520.9560870245987,93.77208816266071,28.852951801905114
12381239,251.63978052039943,45.295156870059344,13.936972116527425
12390247,333.20373587360984,59.97666765911636,18.454360301815676
12401241,174.38408218045268,31.3891322813509,9.658195083023347
12411242,203.38387350035023,36.609094301335496,11.264337331974172
12421277,309.54135957344187,55.717440265824315,17.143828723604074
12434696,245.55961412610228,44.20072700664025,13.600224447593986
12440254,695.3400513179608,125.16119922433701,38.51114035579746
12441246,179.9388785115707,32.38899554096308,9.965845333789261
12444597,696.3391467504495,125.34103638779798,38.56647487069628
12454693,213.45555918011087,38.42199757866015,11.822153755891588
12461229,191.97438926821866,34.55538730384837,10.632427451595435
12471248,299.8721690500702,53.97698611085375,16.608304338568708
12481273,279.12313840129116,50.24216089285954,15.459127284769917
12491247,105.76289653762841,19.037319853787526,5.857637202511427
12504698,273.10290117529775,49.15851827887213,15.1256987696916
12510253,718.2904218077945,129.29226558202174,39.782237767022764
12515033,723.2749667417975,130.18948359836486,40.05830486426436
12517130,120.3328716519304,21.65991516455426,6.664589650517016
12521228,383.6194298326088,69.05149184575023,21.24661405235091
12530969,262.2063780033104,47.19714426482433,14.52219903963691
12530997,342.4124449345036,61.63423515747183,18.96438109878774
12541255,180.30697605737913,32.455253093908,9.986232274286051
12551256,156.4161117020896,28.154897853984302,8.663045973333062
12564694,299.76289331277866,53.95731647971484,16.60225214403692
12581259,274.1594817765705,49.348702771886465,15.184217078475484
12591260,314.9453905829091,56.690165769710376,17.443128895222564
12601262,458.22091739917005,82.47975853346992,25.378388646639852
12606130,147.14618581533037,26.48631132785456,8.149634706088827
12624692,234.25150622555958,42.1652677473793,12.973929256211196
12656115,596.5434597685978,107.37781416812247,33.03932926621577
12661267,322.31412814640794,58.016538425030355,17.851243581001214
12671268,194.80017461289097,35.064028625198084,10.788932482217163
12681269,324.690723215503,58.4443255032445,17.982870381587972
12691265,203.30773563770526,36.595389487155785,11.260120465839172
12701272,511.327044703961,92.03886068360413,28.31965100958182
12721273,306.6226992237277,55.19208144490447,16.982179846675876
12731274,299.71291079940625,53.948319628027555,16.599483881825975
12741275,465.7409238674314,83.83335958946888,25.7948813023222
12751276,158.7576769797419,28.576379570243173,8.792732662441516
12761277,292.9135208123223,52.72442952826365,16.222902291811025
12771219,215.38804767730196,38.769845480326715,11.92918388540912
12781282,419.2841308884155,75.47113752222378,23.22188975451188
12781934,285.0135831422007,51.302440861400854,15.785367293158997
12791282,391.1238752077067,70.40229190520385,21.662244862894653
12791283,455.1496880886011,81.92693730179322,25.208289796703085
12791934,256.8533274615455,46.23359524439057,14.22572240154474
12806348,371.24876032764234,66.8247715129939,20.561469296633256
12806364,369.0452530722984,66.4281402387625,20.439428897802895
12811329,271.22455694740415,48.820416344899435,15.021667399630571
12824456,288.0228776602963,51.84411383132422,15.952035908520141
12834456,224.01285151837678,40.32231004752302,12.406865317156491
12841285,420.5486061663643,75.69874305404613,23.291922229720555
12851016,623.6982960372949,112.26568430545834,34.54328939176921
12851286,535.8170873297071,96.44706800358183,29.67602256777399
12851287,569.946145737897,102.59029802559762,31.56624729462206
12861288,268.2629307228144,48.2873236671207,14.857638874306303
12871288,234.1324411524021,42.143836035925496,12.96733488309095
12881289,228.75054098093236,41.1750940825603,12.66926041939292
12891290,314.3337008550006,56.580061627495176,17.409250695741555
12891360,245.38473208641057,44.16924824201404,13.590538673326403
12901291,265.3140255229061,47.75652077360143,14.694314898023972
12911292,340.7183400878901,61.32929630947651,18.87055375574644
12912389,440.73536454851234,79.33235927214348,24.409958051057103
12921293,320.5631231394744,57.70135754899678,17.75426484454283
12931294,255.34989628372412,45.96297765403213,14.14245544605351
12941295,310.3222962301997,55.85800885279524,17.187080598913692
12951296,291.37552603880033,52.44759049117682,16.13772104491273
12961297,366.5695137090763,65.98250718903316,20.302311028753493
12971298,190.96674131120994,34.37401068609693,10.576619258427154
12981121,262.2148920036998,47.19867678477182,14.52267058426225
12981299,268.787472937408,48.38174125819413,14.886690442399447
12991300,248.6035292745895,44.74863168953557,13.768810513206546
13001301,257.1588486255973,46.28858904952038,14.242643573291085
13011302,252.56315447519265,45.46136416862554,13.988112826610969
13021303,263.23649290339733,47.382564932006325,14.579251555775814
13031304,134.23309478941331,24.161955129137986,7.434448143796476
13035129,272.45141678051004,49.04125109719172,15.08961655794538
13041305,249.33059366848653,44.879503269967316,13.809078694031163
13051306,231.4664979635845,41.6639663003279,12.819682648575569
13051320,305.6262151371994,55.01271432367874,16.926989960165137
13061307,229.4258011206015,41.296640897977,12.706659441592468
13071308,171.32027088001777,30.837646291391493,9.488507076714656
13081309,200.96019506359954,36.17283221762134,11.130102837242982
13091310,369.0866615802688,66.43559376960089,20.441722292034033
13094332,485.47506883682945,87.38550539978887,26.887849304492725
13101311,235.89091849796023,42.460361932803885,13.064727472139891
13111312,249.3591786961147,44.88464857452876,13.810661864753138
13121313,187.96276226954927,33.833294501855306,10.410245038676697
13131055,268.5803225544083,48.34445419223716,14.875217498392646
13141316,274.0547390577273,49.32984908400299,15.178415943420813
13151317,402.1262552891328,72.38272016142629,22.271607437020098
13154332,494.3033931206003,88.97460364373975,27.37680263740426
13161315,188.8200201249979,33.987600903491554,10.45772393411745
13171318,160.38743096968636,28.869735264964724,8.882995958124267
13181319,255.9518786517916,46.07133447161573,14.175796007156556
13191281,180.52682705339788,32.49482627002551,9.998408636842747
13201321,257.18086564280117,46.29255211230004,14.243862977290823
13211322,194.48196498269948,35.006750896345835,10.771308564671145
13221323,182.3321145601991,32.819777995253595,10.098393788604412
13231324,209.7688663737071,37.758392926595846,11.617967697793805
13247068,316.5861556747944,56.98550346262271,17.534002036536254
13251326,262.23593110383064,47.202463822492405,14.523835826702355
13261327,265.68025895801895,47.82244278664799,14.714598595469393
13271328,113.21660655575033,20.378987549716054,6.2704580548918205
13281329,399.70819345822224,71.94746906668247,22.13768401583547
13291330,184.35028842543696,33.18304926193471,10.210169569158488
13301331,283.83753238745544,51.090751742481835,15.720232176037971
13302919,175.99498547439907,31.679094851064246,9.74741434018421
13305129,241.68548525849408,43.503383866258226,13.385657315592724
13311332,257.88977076748256,46.42015502453446,14.283125413999024
13321333,262.03053257206153,47.16549208973171,14.51245990829978
13331334,196.7334731480381,35.412022333685066,10.896007475374233
13341335,290.0410097721362,52.20737758239431,16.06380937657839
13347293,148.50371600385463,26.730666742240494,8.22482099160251
13351336,160.19425686532702,28.83496392896175,8.872297084915415
13361086,260.7627078564302,46.937283659174746,14.442241925777873
13361337,257.3660043195578,46.32587707145024,14.254116811443405
13371338,152.15515776557282,27.38792620676901,8.427054684196534
